username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
michele5e1;2015-07-08 12:53;1;2;"@ MedBunker @ disinformatico guarda caso malattie sconfitte e debellate da tanti anni fa' sono ricomparse accogliendo gli immigrati";;@ @;;"618764954976563201";https://twitter.com/michele5e1/status/618764954976563201
b2f35df90689475;2015-07-06 13:38;0;0;"@ angealfa @repubblicait con i tuoi cari immigrati stai importando terroristi ,degrado,malattie tutti a carico dei contribuenti,vergognati";;@ @repubblicait;;"618051439865266176";https://twitter.com/b2f35df90689475/status/618051439865266176
b2f35df90689475;2015-07-04 17:24;0;0;"@ matteorenzi con gli immigrati stai importando nel nostro paese solo:malattie,miseria,criminalità,distruzione della nostra cultura.Vergogna";;@;;"617383615303950336";https://twitter.com/b2f35df90689475/status/617383615303950336
MarisaNicchi;2015-07-03 12:58;1;1;"Sindaco di # Alassio chieda certificato medico anche a cittadini liguri, malattie infettive si trasmettono anche via aerea!! # Sel # immigrati";;;# # #;"616954260266307585";https://twitter.com/MarisaNicchi/status/616954260266307585
doctorgis84;2015-07-02 14:40;0;0;"Testimonial contro le malattie sessualmente trasmissibili si traveste da pene. Un pò come # Salvini contro gli immigrati. # maiconsalvini";;;# #;"616617332497117184";https://twitter.com/doctorgis84/status/616617332497117184
liguria_news;2015-07-02 14:37;1;0;"# savona # cronaca # canepa # alassio # profughi # immigrati # migranti # immigrazione # malattie # ordinanza Alassio v... http://bit.ly/1KvSGUv";;;# # # # # # # # # #;"616616645058924544";https://twitter.com/liguria_news/status/616616645058924544
LaStampa;2015-06-26 17:15;38;23;"“Portano malattie, rubano e sono violenti”. Si diceva dei meridionali negli anni '50. Come oggi degli immigrati http://www.lastampa.it/2015/06/26/italia/cronache/i-migranti-di-oggi-come-i-meridionali-del-portano-malattie-e-sono-violenti-eNByMlnjRxCWJMU0CuxCmN/pagina.html …";;;;"614482041183166465";https://twitter.com/LaStampa/status/614482041183166465
forti66;2015-06-26 13:43;0;0;"@ FabbriAlan Come in Veneto con # Zaia anche E/R deve rifiutare accoglienza immigrati basta invasione basta malattie fuori subito!";;@;#;"614428794871525376";https://twitter.com/forti66/status/614428794871525376
flanciotti;2015-06-24 13:11;0;0;"Migranti, nessun rischio di prendere malattie in bus o metro http://www.dire.it/23-06-2015/11980-morrone-ime-in-visita-al-centro-baobab-nessun-rischio-di-prendere-malattie-in-autobus-o-metro/ … # immigrati # salute # migranti";;;# # #;"613695962821828608";https://twitter.com/flanciotti/status/613695962821828608
MikiLaVuelta;2015-06-23 10:56;0;0;"@ matteorenzi # immigrati situazione fuori controllo, scabbia malaria malattie tropicali...,BASTA";;@;#;"613299668005560320";https://twitter.com/MikiLaVuelta/status/613299668005560320
The1Ale;2015-06-22 18:30;0;0;"Dunque la situa è: •No ROM; •No immigrati perché ci tolgono il lavoro, perché portano malattie, perché ci costano... http://fb.me/tPDrDzYx";;;;"613051521333350401";https://twitter.com/The1Ale/status/613051521333350401
anpellizzari;2015-06-22 12:13;1;0;"# immigrati problema non sono le malattie,è il paese indigente che aggiunge poveri a poveri,disperati a disperati,senza lavoro a senza lavoro";;;#;"612956587678896128";https://twitter.com/anpellizzari/status/612956587678896128
eccoda;2015-06-19 14:23;0;1;"@repubblicait poi quando tornano malattie quasi debellate la colpa è degli immigrati, del clima, del cibo, degli alieni, ma non nostra";;@repubblicait;;"611902085932654592";https://twitter.com/eccoda/status/611902085932654592
